Link_Image,CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,CMTE_ST1,CMTE_ST2,CMTE_CITY,CMTE_ST,CMTE_ZIP,TRES_NM,CAND_ID,FEC_ELECTION_YR,INDV_CONTB,PTY_CMTE_CONTB,OTH_CMTE_CONTB,TTL_CONTB
https://www.fec.gov/data/committee/C00236034/?cycle=2022,C00236034,WERNER ENTERPRISES INC POLITICAL ACTION COMMITTEE,Q,U,Q,14507 FRONTIER ROAD,,OMAHA,NE,68138,"JOHNSON, JAMES L.",,2022,70870,0,0,70870
https://www.fec.gov/data/committee/C00694513/?cycle=2022,C00694513,FRIENDS OF KURTIS WILSON,P,P,T,P.O. BOX 2402,,LANCASTER,CA,93539,"WILSON, KURTIS MR",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00694570/?cycle=2022,C00694570,WAKE COUNTY LIBERTARIAN PARTY,X,U,Q,BOX 28141,,RALEIGH,NC,27611,"HESSEL, BRAD EVERT",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00695395/?cycle=2022,C00695395,ELECT MORE DEMOCRATS PAC,Q,D,Q,600 PENNSYLVANIA AVE SE,UNIT 15180,WASHINGTON,DC,20003,"NISSEN, MELISSA",,2022,75707.67,0,2000.01,77707.68
https://www.fec.gov/data/committee/C00697235/?cycle=2022,C00697235,DANNY FOR CONGRESS,S,P,Q,2001 SERENITY LANE,,WOODSTOCK,IL,60098,"MALOUF, DANIEL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00698555/?cycle=2022,C00698555,PHIL SHEPARD FOR CONGRESS,H,P,Q,PO BOX 335,,JACKSONVILLE,NC,28540,"THOMAS, WILLIAM RANDOLPH",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00699041/?cycle=2022,C00699041,DEFEAT I.O. PAC,U,U,Q,1161 WAYZATA BLVD E #203,,WAYZATA,MN,55391,"EINAFSHAR, AMIR",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00699538/?cycle=2022,C00699538,"RICHARD MENDELSON FOR CONGRESS, INC",H,P,Q,5846 S FLAMINGO RD,,COOPER CITY,FL,33330,"TYNAN, KEVIN P",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00699660/?cycle=2022,C00699660,BISHOP FOR CONGRESS,H,P,Q,2216 WHILDEN CT,,CHARLOTTE,NC,282113272,"KELLEY, JINGER",H0NC09187,2022,232799.48,0,7000,239799.48
https://www.fec.gov/data/committee/C00699926/?cycle=2022,C00699926,JENNIFER BARBOSA FOR CONGRESS,H,P,Q,1146 N. CENTRAL AVE.,#341,GLENDALE,CA,91202,"FAHY, AMANDA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00700492/?cycle=2022,C00700492,TAKING BACK CONGRESS,N,U,M,22834 ARBOR VIEW DR.,,BRAMBLETON,VA,20148,"CHASE, CLAYTON TUCKER MR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00701946/?cycle=2022,C00701946,ANGELA UNDERWOOD JACOBS FOR CONGRESS,H,P,Q,41355 43RD ST W,,LANCASTER,CA,93536,"PHILLIPS, ROBERT III",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00707489/?cycle=2022,C00707489,RESTORING AMERICANS LIBERTIES & INDEPENDENCE LLC,O,U,Q,8 THE GREEN,SUITE 10194,DOVER,DE,19901,"PRIME, TYLER",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00711325/?cycle=2022,C00711325,KOBACH FOR SENATE,S,P,Q,PO BOX 1111,,LOUISBURG,KS,660531111,"CURTIS, ELIZABETH",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00713958/?cycle=2022,C00713958,BRAKEY FOR CONGRESS,H,P,Q,146 PLEASANT STREET,,AUBURN,ME,4210,"PHILLIPS, ROBERT III",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00714311/?cycle=2022,C00714311,JAYMAC FOR CONGRESS,H,P,Q,5526 W. 13400 S. PMB #408,,HERRIMAN,UT,84096,"PHILLIPS, ROBERT III",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00717421/?cycle=2022,C00717421,GRIT PAC,O,U,Q,75 S HIGH STREET,STE 4,DUBLIN,OH,43017,"PHILLIPS, ROBERT III",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00717991/?cycle=2022,C00717991,DEMAND DANIEL FOR US SENATE,S,P,Q,17224 N 43RD AVE,SUITE 102,GLENDALE,AZ,85308,"MCCARTHY, ELEXSIS",,2022,0,0,0,1500
https://www.fec.gov/data/committee/C00721142/?cycle=2022,C00721142,ANDREWS FOR CONGRESS,H,P,Q,PO BOX 46,,CATHARPIN,VA,20143,"PHILLIPS, ROBERT III",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00725044/?cycle=2022,C00725044,CHRIS EKSTROM FOR CONGRESS,H,P,Q,4001 SW PKWY,PO BOX 4438,WICHITA FALLS,TX,76308,"CURTIS, ELIZABETH",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00726000/?cycle=2022,C00726000,LEO VALENTIN FOR CONGRESS,H,P,Q,2423 S ORANGE AVE,#120,ORLANDO,FL,32806,"PHILLIPS, ROBERT III",,2022,61.82,0,0,61.82
https://www.fec.gov/data/committee/C00726141/?cycle=2022,C00726141,SHARON BRECKENRIDGE THOMAS FOR CONGRESS,H,P,Q,75 S HIGH ST,STE. 4,DUBLIN,OH,43017,"VIGIL, DAVID",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00726190/?cycle=2022,C00726190,NOVAK FOR CONGRESS,H,P,Q,201 HOOPER AVE,STE 2A,TOMS RIVER,NJ,8753,"CURTIS, ELIZABETH",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00726208/?cycle=2022,C00726208,UNITED WE WIN SUPER PAC,O,U,Q,854 8TH STREET,,SECAUCUS,NJ,7094,"SWIBINSKI, JEAN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00732693/?cycle=2022,C00732693,SANCHEZ FOR NEW MEXICO,S,P,Q,12231 ACADEMY RD NE STE 301,PMB 258,ALBUQUERQUE,NM,87111,"CURTIS, ELIZABETH",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00732818/?cycle=2022,C00732818,RICHARD THRIPP FOR CONGRESS,H,P,Q,265 HICKORY AVE,,ORANGE CITY,FL,32763,"THRIPP, RICHARD",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00734533/?cycle=2022,C00734533,DALIA FOR CONGRESS,H,P,Q,701 WASHINGTON AVE N,STE 111-192,MINNEAPOLIS,MN,55401,"PHILLIPS, ROBERT III",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00704965/?cycle=2022,C00704965,"STERLING CONSTRUCTION COMPANY, INC. FEDERAL PAC",N,U,M,1800 HUGHES LANDING BLVD.,SUITE 250,THE WOODLANDS,TX,77380,"RODRIGUEZ, JOSEPHINE",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00728261/?cycle=2022,C00728261,JON IVY FOR CONGRESS,H,P,T,140 B ST,#5-179,DAVIS,CA,95616,"IVY, JON",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00624817/?cycle=2022,C00624817,EARN INTERNATIONAL UNION OF OPERATING ENGINEERS,O,B,M,1125 17TH ST NW,,WASHINGTON,DC,20036,"LOUGHRY, JOHN W MR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00624957/?cycle=2022,C00624957,SCHOOL CHOICE FEDERAL PAC,N,U,Q,PO BOX 166,,MOUNT VERNON,VA,22121,"LISKER, LISA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00652578/?cycle=2022,C00652578,FUTURE LEADERSHIP FUND,N,U,T,4215 BRANDYWINE STREET NW,,WASHINGTON,DC,20016,TILLMAN PEELE LANYI,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00666719/?cycle=2022,C00666719,"ANNALY CAPITAL MANAGEMENT, INC. POLITICAL ACTION COMMITTEE",Q,U,M,1211 AVENUE OF THE AMERICAS,41ST FLOOR,NEW YORK,NY,10036,"KURTZ, JONATHAN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00688069/?cycle=2022,C00688069,SUPPORT AMERICAN LEADERS PAC,V,U,Q,1601 ELM STREET,,DALLAS,TX,75201,"TUNSTALL, MATTHEW NELSON",,2022,139871.44,0,0,139871.44
https://www.fec.gov/data/committee/C00685339/?cycle=2022,C00685339,"GAI CONSULTANTS, INC. - POLITICAL ACTION COMMITTEE",N,U,Q,385 E WATERFRONT DR,,HOMESTEAD,PA,15120,"PALVISAK, KARL S.",,2022,26241.54,0,0,26241.54
https://www.fec.gov/data/committee/C00692004/?cycle=2022,C00692004,COALITION FOR PROGRESSIVE POLICIES,N,U,Q,11051 WATKINS COURT,,SAN DIEGO,CA,92131,"TANNENBERG, RYAN",,2022,1000,0,0,1000
https://www.fec.gov/data/committee/C00693192/?cycle=2022,C00693192,DEMOCRATIC WOMEN OF COMAL COUNTY,N,U,Q,1592 W. SAN ANTONIO ST.,,NEW BRAUNFELS,TX,78130,"WILKES, ELIZABETH MAYNARD MS",,2022,4623.22,0,0,4623.22
https://www.fec.gov/data/committee/C00697821/?cycle=2022,C00697821,"MARTINFEDERAL CONSULTING, LLC POLITICAL ACTION COMMITTEE (MARTINFED PAC)",N,U,Q,513 MADISON STREET,STE. 100,HUNTSVILLE,AL,35801,"MATHIS, DAVID",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00700955/?cycle=2022,C00700955,SUZETTE MARTINEZ VALLADARES FOR CONGRESS,H,P,Q,3632 SMITH AVENUE,#793,ACTON,CA,93510,"LAWLER, KELLY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00702043/?cycle=2022,C00702043,I.B.E.W. LOCAL 103 FEDERAL POLITICAL ACTION COMMITTEE,N,U,Q,256 FREEPORT STREET,FLOOR 1,BOSTON,MA,2122,"MONAHAN, KEVIN W MR.",,2022,34139.86,0,0,34139.86
https://www.fec.gov/data/committee/C00702944/?cycle=2022,C00702944,JENSEN FOR WA-08,H,A,T,PO BOX 30844,,BETHESDA,MD,20824,"MARTIN, STEVEN",H0WA08103,2022,0,0,0,0
https://www.fec.gov/data/committee/C00707612/?cycle=2022,C00707612,"NICOLE RODDEN FOR CONGRESS, INC.",H,P,Q,PO BOX 72048,,MARIETTA,GA,30007,"KILGORE, PAUL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00708669/?cycle=2022,C00708669,JAMES WATERS FOR CONGRESS,H,P,Q,PO BOX 5081,,ANAHEIM,CA,92814,"LAWLER, KELLY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00635615/?cycle=2022,C00635615,CAITHNESS SERVICES PAC,N,U,M,565 FIFTH AVENUE,29TH FLOOR,NEW YORK,NY,10017,"AIN, ROSS D.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00650663/?cycle=2022,C00650663,DODD-FRANK SUPER PAC,N,U,Q,17245 LAKEBROOK DRIVE,,ORLAND PARK,IL,60467,"PILA, JOSEPH THEODORE MR. SR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00650911/?cycle=2022,C00650911,BRIAN FORDE FOR CONGRESS,H,P,Q,2913 EL CAMINO REAL,#616,TUSTIN,CA,92782,"FORDE, BRIAN",H8CA45189,2022,0,0,0,0
https://www.fec.gov/data/committee/C00651265/?cycle=2022,C00651265,LOUISIANA HEALTH SERVICE & INDEMNITY COMPANY DBA BLUE CROSS & BLUE SHIELD OF LOUISIANA PAC,Q,U,Q,5525 REITZ AVENUE,,BATON ROUGE,LA,70809,"CAMERLINCK, BRYAN",,2022,10627.04,0,0,10627.04
https://www.fec.gov/data/committee/C00657866/?cycle=2022,C00657866,PROTECT FREEDOM POLITICAL ACTION COMMITTEE,O,U,Q,196 ALPS RD,STE 2-244,ATHENS,GA,30606,"KILGORE, PAUL",,2022,217007.79,0,5000,222007.79
https://www.fec.gov/data/committee/C00660647/?cycle=2022,C00660647,HERZ FOR PRESIDENT,P,P,Q,1836 NOBLE AVE,,BRIDGEPORT,CT,6610,"HERZ, DAVID R MR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00663831/?cycle=2022,C00663831,REAL AMERICA UNITED PAC,O,U,Q,745 FORMAN ROAD,,AUSTINBURG,OH,44010,"THOMAS, WILLIAM",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00672139/?cycle=2022,C00672139,CONSERVATION OHIO,O,U,Q,"1145 CHESAPEAKE AVE, SUITE I",,COLUMBUS,OH,43212,"SEGAL, JODI",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00673574/?cycle=2022,C00673574,AUSTIN ASIAN AMERICAN COALITION PAC,N,U,A,9506 BIG VIEW DR,,AUSTIN,TX,78730,"ALEXANDER, JOSEPHINE",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00684357/?cycle=2022,C00684357,CUOMO NY TAKE BACK THE HOUSE,N,U,Q,1 PALLISER ROAD,,IRVINGTON,NY,10533,"SIROTA, RICHARD J.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00650515/?cycle=2022,C00650515,JOSE JAVIER RODRIGUEZ FOR CONGRESS,H,P,Q,"1090 VERMONT AVENUE, N.W.",SUITE #750,WASHINGTON,DC,20005,"TAVERA-WEBMAN, CECILIA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00657411/?cycle=2022,C00657411,CONOR LAMB FOR CONGRESS,H,P,Q,PO BOX 10381,,PITTSBURGH,PA,15234,"RYAN, DJ",H8PA18181,2022,343894.6,0,66501,410395.6
https://www.fec.gov/data/committee/C00737023/?cycle=2022,C00737023,KEEP AMERICA GREAT SUPERPAC,O,U,M,17 D STREET,#1,WASHINGTON,DC,20003,"BROWN, BRIAN",,2022,868.63,0,0,868.63
https://www.fec.gov/data/committee/C00335026/?cycle=2022,C00335026,"AVIS BUDGET GROUP, INC. PAC",Q,U,Q,6 SYLVAN WAY,,PARSIPPANY,NJ,7054,"CALABRIA, DAVID",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00445023/?cycle=2022,C00445023,GUTHRIE FOR CONGRESS,H,P,Q,PO BOX 9639,,BOWLING GREEN,KY,421029639,"LARUE, LAURA C. MRS.",H8KY02031,2022,22900,0,59000,81900
https://www.fec.gov/data/committee/C00745521/?cycle=2022,C00745521,RIGHT FOR NEW YORK,O,U,T,1879 WHITEHAVEN RD #2083,,GRAND ISLAND,NY,14072,"HOBBS, CABELL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00683334/?cycle=2022,C00683334,"DOCUMENT STORAGE SYSTEMS, INC. (DSS PAC)",Q,U,Q,1455 PENNSYLVANIA AVE. NW,FOURTH FLOOR,WASHINGTON,DC,20004,"MASON, DAVID",,2022,11628,0,0,11628
https://www.fec.gov/data/committee/C00754283/?cycle=2022,C00754283,PATRIOTS FOR AMERICAN LEADERSHIP,N,D,Q,PO BOX 46295,,PHOENIX,AZ,85063,"SHIVERS, EDDIE",,2022,115583.44,0,0,115583.44
https://www.fec.gov/data/committee/C00341701/?cycle=2022,C00341701,NATIONAL AGRICULTURAL AVIATION ASSOCIATION AG-AV PAC,Q,U,Q,1440 DUKE STREET,,ALEXANDRIA,VA,22314,"HALE, RANDY MR.",,2022,12050,0,0,12050
https://www.fec.gov/data/committee/C00762856/?cycle=2022,C00762856,WIN BACK PAC,Q,U,Q,501 W. BROADWAY STE A 192,,SAN DIEGO,CA,92101,"LEWIS, DENISE",,2022,52828.23,0,0,52828.23
https://www.fec.gov/data/committee/C00344051/?cycle=2022,C00344051,BILL NELSON FOR US SENATE,S,P,T,972 W WHITMIRE DRIVE,,MELBOURNE,FL,32935,"GAGNON, PEGGY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00487793/?cycle=2022,C00487793,GOVSAT PAC,N,U,A,PO BOX 1311,,QUOGUE,NY,11959,NILDA M SANTIAGO,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00346163/?cycle=2022,C00346163,KEYES 2000 INC,P,A,Q,4700 SURRY PLACE ,,ALEXANDRIA,VA,22304,WILLIAM LEO CONSTANTINE,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00360529/?cycle=2022,C00360529,HINMAN STRAUB PAC (STATE STREET ASSOCIATES PAC),N,U,Q,121 STATE STREET,,ALBANY,NY,12207,"DOOLAN, SEAN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00361485/?cycle=2022,C00361485,EIGHTH CONGRESSIONAL DISTRICT REPUBLICAN PARTY OF MINNESOTA,Y,U,M,302 CHESTNUT ST,SUITE 404,VIRGINIA,MN,55792,"BRITTON, RONALD L",,2022,902.63,0,0,902.63
https://www.fec.gov/data/committee/C00377333/?cycle=2022,C00377333,ALBEMARLE CORPORATION POLITICAL ACTION COMMITTEE,Q,B,Q,4250 CONGRESS STREET,SUITE 900,CHARLOTTE,NC,28209,"TOZIER, SCOTT A. MR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00768382/?cycle=2022,C00768382,MID-ATLANTIC CONSERVATIVES POLITICAL ACTION COMMITTEE,N,U,M,802 STONEHURST CT,,ANNAPOLIS,MD,21409,"DOLD, TIMOTHY WALTER",,2022,280.66,0,0,280.66
https://www.fec.gov/data/committee/C00771436/?cycle=2022,C00771436,BRENT HENNRICH FOR WASHINGTON,H,P,Q,PO BOX 820070,,VANCOUVER,WA,98682,"YOUNG, JANICE",H2WA03134,2022,1452,0,0,1778.71
https://www.fec.gov/data/committee/C00772566/?cycle=2022,C00772566,CHRISTOPHER CAMPBELL FOR PRESIDENT,P,P,M,151 S BISHOP AVE,APT M112,SECANE,PA,19018,"CAMPBELL, CHRISTOPHER",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00364422/?cycle=2022,C00364422,"ECONOMIC LIBERTY PAC, INC.",N,U,Q,2961-A HUNTER MILL ROAD,SUITE 808,OAKTON,VA,22124,"CONSTANTINE, WILLIAM L. CPA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00536680/?cycle=2022,C00536680,HUFFMAN FOR CONGRESS,H,P,Q,P.O. BOX 664,,PETALUMA,CA,94953,"OWENS, STACY",H2CA06259,2022,26257.51,0,19000,45257.51
https://www.fec.gov/data/committee/C00368902/?cycle=2022,C00368902,"DAVID VOLKERT & ASSOCIATES, INC. POLITICAL ACTION COMMITTEE ('DVA/HC PAC')",Q,U,M,11 NORTH WATER STREET,SUITE 18290,MOBILE,AL,36602,"SAMPSON, MIKE",,2022,12399.38,0,0,12399.38
https://www.fec.gov/data/committee/C00374306/?cycle=2022,C00374306,FOURTH DISTRICT DEMOCRATIC CENTRAL COMMITTEE,X,U,Q,61526 260TH STREET,,NEVADA,IA,50201,"CLOUGH, JOHN WILLIAM MR.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00782193/?cycle=2022,C00782193,WILL BRADDOCK FOR CONGRESS,H,P,T,P. O. BOX 115,,SAINT PETERSBURG,FL,33731,"WATKINS, NANCY H.",H2FL13253,2022,0,0,0,0
https://www.fec.gov/data/committee/C00745174/?cycle=2022,C00745174,MAKE VIRGINIA GREAT AGAIN,O,U,Q,5422 WYCKLOW CT,,ALEXANDRIA,VA,22304,"LEE, PATRICK",,2022,50,0,0,50
https://www.fec.gov/data/committee/C00745331/?cycle=2022,C00745331,COMMITTEE TO ELECT CHRIS FLORQUIST PRESIDENT,P,P,Q,1850 WHITLEY AVE,APT 901,LOS ANGELES,CA,90028,"FLORQUIST, LANE",,2022,0,0,0,693.03
https://www.fec.gov/data/committee/C00746404/?cycle=2022,C00746404,MARY FAY 4 CONGRESS,H,P,Q,83 CRAIGMOOR RD,,WEST HARTFORD,CT,6107,"ROBERTS, BARBARA",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00746735/?cycle=2022,C00746735,HMS SCRAP PAC,N,D,Q,PO BOX 15293,,WASHINGTON,DC,20003,"NISSEN, MELISSA",,2022,0,0,5000,5000
https://www.fec.gov/data/committee/C00746867/?cycle=2022,C00746867,COMMITTEE FOR ADVANCING FREEDOM,O,U,Q,PO BOX 2593,,OKLAHOMA CITY,OK,73101,"DAVIDSON, SAMUEL",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00747766/?cycle=2022,C00747766,TRUTH TO POWER,Q,D,Q,PO BOX 5176,,IRVINE,CA,92617,"WARREN, ALEXANDER",,2022,156863.34,0,5000,161863.34
https://www.fec.gov/data/committee/C00749028/?cycle=2022,C00749028,DEPASQUALE VICTORY FUND,N,J,Q,"910 17TH STREET, NW",SUITE 925,WASHINGTON,DC,20006,"FOUCART, BRIAN",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00750562/?cycle=2022,C00750562,DOG PAC,N,U,Q,75 HENRY STREET,APT. 3E,BROOKLYN,NY,11201,"WROBLEWSKI, HANNAH",,2022,262,0,0,262
https://www.fec.gov/data/committee/C00762955/?cycle=2022,C00762955,SECURE THE COUNT PAC,O,U,Q,75 S HIGH STREET,STE 4,DUBLIN,OH,43017,"PHILLIPS, ROBERT III",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00765099/?cycle=2022,C00765099,MELANIE FOR NEW MEXICO,H,P,Q,PO BOX 51493,,ALBUQUERQUE,NM,87181,"BRAITHWAITE, JANE",H2NM01144,2022,1802139.76,0,343172.67,2145312.43
https://www.fec.gov/data/committee/C00767855/?cycle=2022,C00767855,SWANSON FOR CONGRESS,H,P,T,PO BOX 1092,,BLOOMINGTON,IL,61702,"SWANSON, MICHAEL",H2IL18061,2022,3397,0,0,3863.67
https://www.fec.gov/data/committee/C00768929/?cycle=2022,C00768929,OPERATION 147,O,U,Q,"700 13TH STREET, NW",SUITE 800,WASHINGTON,DC,20005,"HABER, JON",,2022,147376.68,0,0,147376.68
https://www.fec.gov/data/committee/C00769570/?cycle=2022,C00769570,WADI YAKHOUR FOR CONGRESS,H,P,Q,4340 REDWOOD HIGHWAY,F119,SAN RAFAEL,CA,94903,"MONTGOMERY, THOMAS",H2WA03118,2022,9508,0,0,9508
https://www.fec.gov/data/committee/C00770404/?cycle=2022,C00770404,THE UNITY PARTY,N,U,M,1641 CLAY RD,,SPENCER,WV,25276,"DARMAN, JOSEPH J",,2022,100,0,0,100
https://www.fec.gov/data/committee/C00773879/?cycle=2022,C00773879,MARK MOORES FOR CONGRESS,H,P,Q,PO BOX 90970,,ALBUQUERQUE,NM,87199,"CRAVENS, MELANIE L",H2NM01276,2022,512101.85,0,68601.94,580703.79
https://www.fec.gov/data/committee/C00774141/?cycle=2022,C00774141,LUCIE VOLOTZKY FOR CONGRESS,H,P,Q,4340 REDWOOD HIGHWAY,F119,SAN RAFAEL,CA,94903,"MONTGOMERY, THOMAS",H2CA54010,2022,0,0,0,0
https://www.fec.gov/data/committee/C00763805/?cycle=2022,C00763805,WRIGHT VICTORY FUND,N,J,T,75 S HIGH ST,STE. 4,DUBLIN,OH,43017,"HUSTED, GEORGE",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00074393/?cycle=2022,C00074393,INLANDBOATMEN'S UNION POLITICAL ACTION COMMITTEE-(IBU-PAC),Q,U,Q,1711 W NICKERSON ST SUITE D,,SEATTLE,WA,98119,TERRI MAST,,2022,809.3,,,809.3
https://www.fec.gov/data/committee/C00444224/?cycle=2022,C00444224,LANCE FOR CONGRESS,H,P,Q,PO BOX 999,,EDISON,NJ,88180999,"GRAVINO, RONALD",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00446674/?cycle=2022,C00446674,WESTERN SUGAR COOPERATIVE PAC,Q,U,Q,7555 EAST HAMPDEN AVENUE,SUITE 520,DENVER,CO,80231,"LARSON, L REBECCA",,2022,133000,0,0,133000
https://www.fec.gov/data/committee/C00464297/?cycle=2022,C00464297,FRIENDS OF KELLY AYOTTE INC,S,P,Q,"901 N WASHINGTON ST, STE 700",,ALEXANDRIA,VA,22314,"KOCH, THEODORE V",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00483487/?cycle=2022,C00483487,BRETTPAC-THE LEADERSHIP PAC OF U.S.REPRESENATIVE BRETT GUTHRIE,Q,D,Q,504 DEREK AVENUE,,ELIZABETHTOWN,KY,427019168,"LARUE, LAURA MRS.",,2022,0,0,10000,10000
https://www.fec.gov/data/committee/C00489948/?cycle=2022,C00489948,"ALVAREZ & MARSAL HOLDINGS, LLC PAC",N,U,M,"2001 K STREET, NW",SUITE 803,WASHINGTON,DC,20006,"CRATE, BRADLEY",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00492595/?cycle=2022,C00492595,PROGRESSIVE KICK INDEPENDENT EXPENDITURES,O,U,Q,3398 WREN AVENUE,,CONCORD,CA,94519,JOSHUA GROSSMAN,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00493635/?cycle=2022,C00493635,EQUALITY CALIFORNIA FEDERAL PAC,Q,U,M,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,"DAVIDSON, CARY",,2022,6657.5,0,0,6657.5
https://www.fec.gov/data/committee/C00494559/?cycle=2022,C00494559,CONSERVATIVES ORGANIZED TO ADVANCE TOMORROW'S SOLUTIONS (COATS PAC),Q,B,Q,1425 K STREET NW,SUITE 650,WASHINGTON,DC,20005,"COATS, ANDREW",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00500207/?cycle=2022,C00500207,FRIENDS OF SUSAN BROOKS,H,P,Q,PO BOX 3682,,CARMEL,IN,460823682,"MCGREW, JULIE MS.",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00500330/?cycle=2022,C00500330,ROCK ISLAND COUNTY DEMOCRATIC CENTRAL COMMITTEE,X,U,M,218 18TH STREET,PO BOX 3128,ROCK ISLAND,IL,61204,"NORMOYLE, ANGELA HOPPES",,2022,4900,0,0,4900
https://www.fec.gov/data/committee/C00523613/?cycle=2022,C00523613,DEXTER APACHE HOLDINGS INC PAC ('DEXTER APACHE PAC'),Q,U,Q,2211 WEST GRIMES AVENUE,,FAIRFIELD,IA,52556,"FELDMANN, KENNETH F.",,2022,3009.12,0,0,3009.12
https://www.fec.gov/data/committee/C00524918/?cycle=2022,C00524918,RESTORING ARIZONA'S INTEGRITY,O,U,Q,1437 N 1ST STREET STE 102,,PHOENIX,AZ,85004,"BROWNING, JEREMY MR",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00528307/?cycle=2022,C00528307,PATRIOT VOICES PAC,W,U,Q,315 FOXTAIL LANE,,SPRING CITY,PA,19475,"MAENZA, NADINE",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00536615/?cycle=2022,C00536615,HINDU AMERICAN POLITICAL ACTION COMMITTEE,Q,U,Q,PO BOX 820095,,HOUSTON,TX,77282,RISHI BHUTADA,,2022,558.46,0,0,558.46
https://www.fec.gov/data/committee/C00540518/?cycle=2022,C00540518,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,Q,B,M,333 SOUTH HOPE STREET,,LOS ANGELES,CA,900711447,"CONDON, THOMAS J",,2022,352500,0,0,352500
https://www.fec.gov/data/committee/C00540674/?cycle=2022,C00540674,ELK & ELK PAC,N,U,Q,6105 PARKLAND BOULEVARD,,MAYFIELD HEIGHTS,OH,44124,ARTHUR M ELK,,2022,0,0,0,0
https://www.fec.gov/data/committee/C00543926/?cycle=2022,C00543926,BLUM FOR CONGRESS,H,P,Q,2728 ASBURY ROAD SUITE 400,,DUBUQUE,IA,52001,"GRAHAM, EDWARD",,2022,0,0,0,0
https://www.fec.gov/data/committee/C00544817/?cycle=2022,C00544817,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERAL PAC),Q,B,M,ONE STATE FARM PLAZA,"C/O MARK SCHWAMBERGER, TREASURER,",BLOOMINGTON,IL,617100001,"SCHWAMBERGER, MARK",,2022,317839.14,0,0,317839.14
